ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
81282,Marleau's goal lifts Sharks past Oilers 5-4,http://www.postbulletin.com/sports/national/hockey/games/marleau-s-goal-lifts-sharks-past-oilers/article_a98069ea-4a84-5595-85ee-f8630d69aaf9.html,Post-Bulletin,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,www.postbulletin.com,1396434812254
81283,Lufthansa walkout leads to thousands of flight cancellations,http://www.stuff.co.nz/world/europe/9897933/Lufthansa-walkout-leads-to-thousands-of-flight-cancellations,The Nelson Mail,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,www.stuff.co.nz,1396434812639
81284,"Three-day Lufthansa strike begins, massive travel disruptions expected",http://www.dw.de/three-day-lufthansa-strike-begins-massive-travel-disruptions-expected/a-17535835,Deutsche Welle,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,www.dw.de,1396434813007
81285,Lufthansa strike hits Irish flights,http://www.rte.ie/news/2014/0402/606102-lufthansa/,RTE.ie,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,www.rte.ie,1396434813208
81286,Flying in and out of Germany on Lufthansa when the airline is shut down,http://www.eturbonews.com/44292/lufthansa-strike-what-about-re-routings-and-compensation,eTurboNews,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,www.eturbonews.com,1396434813518
81287,Lufthansa cancels 3800 flights as strike looms,http://voiceofrussia.com/news/2014_04_02/Lufthansa-cancels-3-800-flights-as-strike-looms-2947/,The Voice of Russia,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,voiceofrussia.com,1396434813770
81288,10 Things to Know for Wednesday,http://www.postbulletin.com/news/nation/things-to-know-for-wednesday/article_e1e5b07d-4bba-55cd-9617-d29a1ef5afb6.html,Post-Bulletin,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,www.postbulletin.com,1396434814132
81289,Irish flights hit by Lufthansa walkout,http://www.independent.ie/business/irish/irish-flights-hit-by-lufthansa-walkout-30146702.html,Irish Independent,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,www.independent.ie,1396434814549
81290,Kidd adds second coaching award of rookie season,http://poststar.com/news/state-and-regional/kidd-adds-second-coaching-award-of-rookie-season/article_ac443cff-9b67-5fc7-bc07-f99be4d3a5f0.html,Glens Falls Post-Star,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,poststar.com,1396434814893
81291,US official says Secretary of State Kerry cancels plan to return to Mideast on  ...,http://helenair.com/news/world/europe/us-official-says-secretary-of-state-kerry-cancels-plan-to/article_4c1dee30-4481-5466-bd26-e7fe91383c11.html,Helena Independent Record,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,helenair.com,1396434815186
81292,"Chicago mayor's pension fix: raise taxes, cut benefits",http://www.cnbc.com/id/101544038,CNBC.com,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.cnbc.com,1396434887188
81293,Emanuel begins formidable job of trying to sell pension plan,http://www.suntimes.com/news/metro/26576236-761/emanuel-begins-formidable-job-of-trying-to-sell-pension-plan.html,Chicago Sun-Times,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.suntimes.com,1396434887344
81294,"Chicago, like many Illinois cities, in pension straits",http://www.saukvalley.com/2014/04/02/chicago-like-many-illinois-cities-in-pension-straits/aho006l/,Saukvalley,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.saukvalley.com,1396434887588
81295,Chicago among many Ill. cities in pension straits,http://www.twincities.com/nation/ci_25470100/chicago-among-many-ill-cities-pension-straits,Pioneer Press,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.twincities.com,1396434887849
81296,Chicago pension fix in hands of state lawmakers,http://www.sj-r.com/article/20140401/NEWS/140409880/10511/NEWS,The State Journal-Register,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.sj-r.com,1396434888074
81297,Chicago among many Illinois cities in pension straits,http://www.daily-chronicle.com/2014/04/01/chicago-among-many-illinois-cities-in-pension-straits/aho006l/,Dekalb Daily Chronicle,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.daily-chronicle.com,1396434888367
81298,Editorial: Chicago's pension reckoning,"http://www.chicagotribune.com/news/opinion/editorials/ct-edit-chicago-pension-reckoning-edit-0402-jm-20140402,0,1760529.story",Chicago Tribune,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.chicagotribune.com,1396434888694
81299,"Emanuel to 1871: 300 jobs down, 40000 to go",http://www.marinacityonline.com/news/jobs0401.htm,Marina City Online,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.marinacityonline.com,1396434888954
81300,House OKs study of possible overhaul of Chicago school board,http://politics.suntimes.com/article/springfield/house-oks-study-possible-overhaul-chicago-school-board/wed-04022014-158am,Chicago Sun-Times,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,politics.suntimes.com,1396434889138
81301,Emanuel ordinance grants zoning exemption for petcoke,"http://www.chicagotribune.com/news/local/breaking/chi-emanuel-ordinance-grants-zoning-exemption-for-petcoke-20140401,0,4939444.story",Chicago Tribune,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.chicagotribune.com,1396434889573
81302,Sharing the pain will save pensions,http://www.suntimes.com/opinions/26577674-474/sharing-the-pain-will-save-pensions.html,Chicago Sun-Times,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.suntimes.com,1396434889766
81303,Emanuel says scaled-back pensions not actually a 'cut',"http://www.chicagotribune.com/news/politics/clout/chi-emanuel-says-scaledback-pensions-not-actually-a-cut-20140401,0,5555742.story",Chicago Tribune,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.chicagotribune.com,1396434889959
81304,Emanuel defends pension proposal,http://wgntv.com/2014/04/01/emanuel-defends-pension-reform/,WGNtv.com,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,wgntv.com,1396434890169
81305,Chicago mayor makes pension proposal,http://thesouthern.com/ap/state/chicago-mayor-makes-pension-proposal/article_40c53607-5295-5e23-b3c1-225b6fde1f9f.html,The Southern,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,thesouthern.com,1396434890454
81306,Chicago Mayor Proposes Moves to Overhaul Pension Funds,http://online.wsj.com/article/BT-CO-20140401-711765.html,Wall Street Journal,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,online.wsj.com,1396434890706
81307,Chicago among many Illinois cities needing state help to fix pension crises | The  ...,http://www.tribtown.com/view/story/0184c7ba8065495e87838b5778c14ad1/US--Illinois-Pensions-Cities,The Tribune,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.tribtown.com,1396434890907
81308,Chicago among many Illinois cities needing state help to fix pension crises,http://www.greenfieldreporter.com/view/story/0184c7ba8065495e87838b5778c14ad1/US--Illinois-Pensions-Cities,Greenfield Daily Reporter,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.greenfieldreporter.com,1396434891234
81309,Revised Chicago Petcoke Ordinance 'Opens The Door' For More Dirty Facilities  ...,http://progressillinois.com/quick-hits/content/2014/04/01/revised-chicago-petcoke-ordinance-opens-doors-more-dirty-facilities-en,Progress Illinois,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,progressillinois.com,1396434891477
81310,"Chicago mayor proposes tax hike, benefits cut to ease pension crisis",http://www.benefitspro.com/2014/04/01/chicago-mayor-proposes-tax-hike-benefits-cut-to-ea,BenefitsPro,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.benefitspro.com,1396434891711
81311,Lawmakers must tackle Chicago pensions,http://thesouthern.com/ap/state/lawmakers-must-tackle-chicago-pensions/article_f2a38027-93df-5771-9c5a-224be5e2f45b.html,The Southern,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,thesouthern.com,1396434892005
81312,CTU not buying mayor's pension deal,http://voices.suntimes.com/news/ctu-not-buying-mayors-pension-deal/,Voices,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,voices.suntimes.com,1396434892278
81313,Chicago Mayor Could Face Tough Re-Election Challenge,http://wshu.org/post/chicago-mayor-could-face-tough-re-election-challenge,WSHU,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,wshu.org,1396434892541
81314,Lawmakers must tackle Chicago pension problem; likely first of many cities to  ...,http://www.tribtown.com/view/story/0184c7ba8065495e87838b5778c14ad1/IL--Illinois-Pensions-Cities,The Tribune,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.tribtown.com,1396434892726
81315,"Tax Hikes, Higher Employee Contributions Highlight Emanuel's Pension Reform  ...",http://chicagoist.com/2014/04/01/tax_hikes_fewer_benefits_highlight.php,Chicagoist,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,chicagoist.com,1396434892911
81316,"1871 CEO, mayor announce tech job creation pact","http://bluesky.chicagotribune.com/chi-1871-tech-job-creation-pact-bsi-news,0,0.htmlstory",Chicago Tribune,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,bluesky.chicagotribune.com,1396434893121
81317,Aldermen run for cover from mayor's pension plan,http://politics.suntimes.com/article/chicago/aldermen-run-cover-mayors-pension-plan/tue-04012014-1027am,Chicago Sun-Times,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,politics.suntimes.com,1396434893415
81318,"Chicago mayor's pension plan would hike taxes, cut benefits-reports",http://in.reuters.com/article/2014/04/01/usa-chicago-pensions-idINL1N0MT0Q220140401,Reuters,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,in.reuters.com,1396434893600
81319,"Emanuel pension deal would raise property taxes, trim benefits",http://www.wbez.org/news/emanuel-pension-deal-would-raise-property-taxes-trim-benefits-109948,WBEZ,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.wbez.org,1396434893800
81320,"Lawmakers must tackle Chicago pensions - WGEM.com: Quincy News, Weather  ...",http://www.wgem.com/story/25127777/chicago-mayor-reaches-tentative-pension-deal,WGEM,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.wgem.com,1396434894019
81321,Pension deal pinches city workers and taxpayers,http://www.suntimes.com/26559414-761/pension-deal-pinches-city-workers-and-taxpayers.html,Chicago Sun-Times,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.suntimes.com,1396434894345
81322,Mayor Emanuel Announces Funding to Achieve Goal of Expanding Match  ...,http://www.enewspf.com/latest-news/school-news/51550-mayor-emanuel-announces-funding-to-achieve-goal-of-expanding-match-tutoring-program-by-66-to-reach-1-000-chicago-public-school-students.html,eNews Park Forest,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.enewspf.com,1396434894647
81323,Emanuel delivers on promise to expand 'math tutoring on steroids',http://www.suntimes.com/news/metro/26549669-418/emanuel-delivers-on-promise-to-expand-math-tutoring-on-steroids.html,Chicago Sun-Times,b,dy0KrTqwxBM3IcMQ1eTos8QOc8mqM,www.suntimes.com,1396434894841
81324,BlackBerry won't renew T-Mobile pact,http://www.computerworld.com/s/article/9247374/BlackBerry_won_t_renew_T_Mobile_pact,Computerworld,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.computerworld.com,1396434922839
81325,"Following public spat, BlackBerry says it's cutting off T-Mobile US",http://www.theglobeandmail.com/report-on-business/top-business-stories/blackberry-says-its-cutting-off-t-mobile/article17765066/,The Globe and Mail,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.theglobeandmail.com,1396434923034
81326,BlackBerry swings back at T-Mobile and announces it's leaving the carrier this  ...,http://www.techtimes.com/articles/5102/20140402/blackberry-swings-back-t-mobile.htm,Tech Times,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.techtimes.com,1396434923262
81327,BlackBerry ends licencing agreement with T-Mobile in the US,http://www.680news.com/2014/04/02/blackberry-ends-licencing-agreement-with-t-mobile-in-the-u-s/,680 News,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.680news.com,1396434923478
81328,"BlackBerry ends contract with T-Mobile, from April 25 devices will no longer be  ...",http://www.tmonews.com/2014/04/blackberry-ends-contract-with-t-mobile-from-april-25-devices-will-no-longer-be-for-sale/,TmoNews,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.tmonews.com,1396434923708
81329,T-Mobile to stop selling BlackBerrys in US,http://www.brecorder.com/business-a-finance/industries-a-sectors/165589-t-mobile-to-stop-selling-blackberrys-in-us.html,Business Recorder,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.brecorder.com,1396434924018
81330,BlackBerry to end sales with T-Mobile,http://www.iol.co.za/business/companies/blackberry-to-end-sales-with-t-mobile-1.1669890,Independent Online,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.iol.co.za,1396434924219
81331,"Blackberry giving away free apps, cutting ties with T-Mobile",http://www.whatmobile.net/2014/04/02/blackberry-giving-away-free-apps-mark-birthday-cutting-ties-t-mobile/,What Mobile,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.whatmobile.net,1396434924663
81332,BlackBerry Severs Partnership With T-Mobile After iPhone Feud,http://www.cultofmac.com/272699/blackberry-severs-partnership-t-mobile-iphone-feud/,Cult of Mac,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.cultofmac.com,1396434924898
81333,BlackBerry ends US licensing deal with T-mobile,http://www.todayonline.com/business/blackberry-ends-us-licensing-deal-t-mobile,TODAYonline,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.todayonline.com,1396434925099
81334,BlackBerry will not renew T-Mobile partnership after April 25,http://www.gsmarena.com/newscomm-8188.php,GSMArena.com,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.gsmarena.com,1396434925284
81335,T-Mobile US will no longer carry BlackBerry devices,http://www.osnews.com/story/27649/T-Mobile_US_will_no_longer_carry_BlackBerry_devices,OS News,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.osnews.com,1396434925494
81336,"BlackBerry share price up, puts an end to the licensing agreement with T-Mobile  ...",http://www.binarytribune.com/2014/04/02/blackberry-share-price-up-puts-an-end-to-the-licensing-agreement-with-t-mobile-inc-after-online-dispute/,Binary Tribune,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.binarytribune.com,1396434925695
81337,BlackBerry ends licensing deal with T-Mobile,http://www.deccanchronicle.com/140402/technology-latest/article/blackberry-ends-licensing-deal-t-mobile,Deccan Chronicle,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.deccanchronicle.com,1396434925888
81338,BlackBerry ends licensing deal with T-Mobile US,http://timesofindia.indiatimes.com/Tech/Tech-News/BlackBerry-ends-licensing-deal-with-T-Mobile-US/articleshow/33113288.cms,Times of India,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,timesofindia.indiatimes.com,1396434926073
81339,It's Official: BlackBerry Ends Licensing Deal With T-Mobile,http://mashable.com/2014/04/02/blackberry-ends-deal-t-mobile/,Mashable,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,mashable.com,1396434926283
81340,"BlackBerry ends T-Mobile US deal, to support migration to rival telecoms",http://www.telecomlead.com/smart-phone/blackberry-ends-t-mobile-u-s-deal-support-migration-rival-telecoms-12866/,Telecom Lead,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.telecomlead.com,1396434926510
81341,BlackBerry Devices Will No Longer Be Available With T-Mobile,http://www.geeky-gadgets.com/blackberry-devices-will-no-longer-be-available-with-t-mobile-02-04-2014/,Geeky gadgets,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.geeky-gadgets.com,1396434926772
81342,BlackBerry to end sales at T-Mobile US,http://www.telecompaper.com/news/blackberry-to-end-sales-at-t-mobile-us--1005641,Telecompaper \(subscription\),b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.telecompaper.com,1396434927012
81343,BlackBerry Ltd (BBRY) Ends Licensing Deal with T-Mobile US Inc (TMUS),http://www.opptrends.com/2014/04/blackberry-ltd-bbry-ends-licensing-deal-with-t-mobile-us-inc-tmus/,Opptrends,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.opptrends.com,1396434927231
81344,BlackBerry To Stop Selling Its Devices On T-Mobile,http://thenextweb.com/us/2014/04/02/blackberry-cuts-ties-t-mobile-following-disagreement-earlier-year/,The Next Web,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,thenextweb.com,1396434927448
81345,T-Mobile: Current Customers Can Keep Corporate Discount,http://recode.net/2014/04/01/t-mobile-current-customers-can-keep-corporate-discount/,Re\/code,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,recode.net,1396434927668
81346,T-Mobile to Cease Selling BlackBerry Products,http://www.ign.com/articles/2014/04/02/t-mobile-to-cease-selling-blackberry-products,IGN,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.ign.com,1396434927932
81347,BlackBerry dumps T-Mobile following “ill-conceived” ad campaign,http://arstechnica.com/gadgets/2014/04/blackberry-dumps-t-mobile-following-ill-conceived-ad-campaign/,Ars Technica,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,arstechnica.com,1396434928163
81348,Blackberry Pulls all Phones from T-Mobile,http://goodereader.com/blog/smartphones-2/blackberry-pulls-all-phones-from-t-mobile,Good E-Reader \(blog\),b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,goodereader.com,1396434928364
81349,BlackBerry ends licencing agreement with T-Mobile in the United States,http://www.nanaimodailynews.com/business/blackberry-ends-licencing-agreement-with-t-mobile-in-the-united-states-1.938958,Nanaimo Daily News,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.nanaimodailynews.com,1396434928604
81350,BlackBerry And T-Mobile Part Ways In US Licensing Agreement,http://www.ubergizmo.com/2014/04/blackberry-and-t-mobile-part-ways-in-u-s-licensing-agreement/\?utm_source=mainrss,Ubergizmo,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.ubergizmo.com,1396434928834
81351,BlackBerry will not renew tie-up with T-Mobile,http://www.techworld.com.au/article/541895/blackberry_will_renew_tie-up_t-mobile/,Australian Techworld,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.techworld.com.au,1396434929089
81352,BlackBerry Ends T-Mobile U.S. Licensing Agreement,http://www.rttnews.com/2296218/blackberry-ends-t-mobile-u-s-licensing-agreement.aspx\?type=corp,RTT News,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.rttnews.com,1396434929461
81353,BlackBerry breaks ties with T-Mobile after spat,http://www.cnet.com/news/blackberry-breaks-ties-with-t-mobile-after-spat/,CNET,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.cnet.com,1396434929639
81354,BlackBerry to End Sales Contract With T-Mobile After Spat,http://www.bloomberg.com/news/2014-04-02/blackberry-to-end-sales-contract-with-t-mobile-after-spat.html,Bloomberg,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.bloomberg.com,1396434929857
81355,T-Mobile will no longer carry BlackBerry devices,http://www.engadget.com/2014/04/01/t-mobile-will-no-longer-carry-blackberry-devices/,Engadget,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.engadget.com,1396434930109
81356,BlackBerry cuts licensing partnership with T-Mobile,http://www.slashgear.com/blackberry-cuts-licensing-partnership-with-t-mobile-01323316/,SlashGear,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.slashgear.com,1396434930290
81357,BlackBerry chooses not to renew agreement with T-Mobile to sell BlackBerry  ...,http://www.phonedog.com/2014/04/01/blackberry-chooses-not-to-renew-agreement-with-t-mobile-to-sell-blackberry-products/,PhoneDog,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.phonedog.com,1396434930491
81358,BlackBerry Axes Their Relationship With T-Mobile in an Official Announcement,http://www.berryreview.com/2014/04/01/blackberry-axes-their-relationship-with-t-mobile-in-an-official-announcement/,BerryReview,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.berryreview.com,1396434930722
81359,Create a QR Code Badge for Your BBM Channel,http://www.berryreview.com/2014/03/31/create-a-qr-code-badge-for-your-bbm-channel/,BerryReview,b,dj-_bUhnOoz_uzMWmBOzU1Pq6TyxM,www.berryreview.com,1396434931015
81360,Apple mulls buyout of Japanese chip designer Renesas,http://www.theinquirer.net/inquirer/news/2337649/apple-mulls-buyout-of-japanese-chip-designer-renesas,Inquirer,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.theinquirer.net,1396435062833
81361,"Renesas in talks with Apple, others on sale of display chip unit",http://www.deccanchronicle.com/140402/technology-latest/article/renesas-talks-apple-others-sale-display-chip-unit,Deccan Chronicle,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.deccanchronicle.com,1396435063036
81362,"Renesas in talks with Apple, others on sale of display chip unit, says source",http://www.themalaymailonline.com/tech-gadgets/article/renesas-in-talks-with-apple-others-on-sale-of-display-chip-unit-says-source,The Malay Mail Online,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.themalaymailonline.com,1396435063332
81363,Report: Apple on the verge of buying Japanese chip maker: But why?,http://www.techtimes.com/articles/5076/20140402/report-apple-on-the-verge-of-buying-japanese-chip-maker-but-why.htm,Tech Times,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.techtimes.com,1396435063550
81364,Apple in talks to purchase Renesas Electronics unit for display chips,http://www.slashgear.com/apple-in-talks-to-purchase-renesas-electronics-for-display-chips-02323336/,SlashGear,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.slashgear.com,1396435063734
81365,Apple may acquire Renesas' display chip unit,http://www.rethink-wireless.com/2014/04/02/apple-acquire-renesas-display-chip-unit.htm,Rethink Wireless,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.rethink-wireless.com,1396435063999
81366,Apple might buy a slice of Renesas,http://www.fudzilla.com/home/item/34378-apple-might-buy-a-slice-of-renesas,Fudzilla,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.fudzilla.com,1396435064237
81367,Apple mulling $483m swoop for display chip maker,http://www.pcpro.co.uk/news/387949/apple-mulling-483m-swoop-for-display-chip-maker,PC Pro,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.pcpro.co.uk,1396435064437
81368,Nikkei hits three-week high on weak yen,http://zeenews.india.com/business/news/international/nikkei-hits-three-week-high-on-weak-yen_97215.html,Zee News,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,zeenews.india.com,1396435064666
81369,Renesas Surges After Report of Sales of Unit to Apple,http://www.nasdaq.com/article/renesas-surges-after-report-of-sales-of-unit-to-apple-20140401-01301,NASDAQ,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.nasdaq.com,1396435064984
81370,Apple Inc. (AAPL) in Talks to Acquire LCD Chipmaker Renesas SP Drivers,http://www.opptrends.com/2014/04/apple-inc-aapl-in-talks-to-acquire-lcd-chipmaker-renesas-sp-drivers/,Opptrends,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.opptrends.com,1396435065186
81371,Apple keen on Renesas LCD stake: report,http://www.businessspectator.com.au/news/2014/4/2/technology/apple-keen-renesas-lcd-stake-report,Business Spectator,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.businessspectator.com.au,1396435065399
81372,Apple To Acquire Display Chip Maker Renesas SP Drivers [Rumor],http://www.ubergizmo.com/2014/04/apple-to-acquire-display-chip-maker-renesas-sp-drivers-rumor/,Ubergizmo,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.ubergizmo.com,1396435065580
81373,Report: Apple looking to purchase LCD chip supplier Renesas SP,http://www.afterdawn.com/news/article.cfm/2014/04/01/apple_renesas_sp_acquisition_lcd_controllers,Afterdawn.com,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.afterdawn.com,1396435065751
81374,Apple in talks to buy Renesas stake in chip design unit for $483 million: Report,http://economictimes.indiatimes.com/news/international/business/apple-in-talks-to-buy-renesas-stake-in-chip-design-unit-for-483-million-report/articleshow/33091374.cms,Economic Times,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,economictimes.indiatimes.com,1396435066111
81375,Apple Inc. (AAPL) Said To Be Negotiating Stake In Renesas,http://www.valuewalk.com/2014/04/apple-inc-aapl-said-to-be-negotiating-stake-in-renesas/,ValueWalk,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.valuewalk.com,1396435066303
81376,"Apple in talks to buy Japanese chipmaker's smartphone display unit, report says",http://venturebeat.com/2014/04/01/apple-in-talks-to-buy-japanese-chipmakers-smartphone-display-unit-report-says/,VentureBeat,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,venturebeat.com,1396435066723
81377,Nikkei: Apple looking to buy 55% stake in LCD chip supplier for ¥50B,http://seekingalpha.com/news/1655383-nikkei-apple-looking-to-buy-55-percent-stake-in-lcd-chip-supplier-for-50b,Seeking Alpha,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,seekingalpha.com,1396435066990
81378,Apple Primed to Devour Key Japanese Chipmaker,http://www.cultofmac.com/272616/apple-looks-swallow-key-japanese-chipmaker-better-iphone-displays/,Cult of Mac,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,www.cultofmac.com,1396435067194
81379,Apple Said To Be Looking To Bring Display Chip Design Mostly In-House,http://techcrunch.com/2014/04/01/apple-said-to-be-looking-to-bring-display-chip-design-mostly-in-house/\?ncid=rss,TechCrunch,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,techcrunch.com,1396435067405
81380,Apple Is Looking To Buy Japanese Chipmaker Renesas SP Drivers,http://appadvice.com/appnn/2014/04/apple-is-looking-to-buy-japanese-chipmaker-renesas-sp-drivers,AppAdvice,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,appadvice.com,1396435067705
81381,Apple in talks for $479M stake in Japanese chipmaker Renesas SP Drivers - report,http://appleinsider.com/articles/14/04/01/apple-in-talks-for-479-million-stake-in-japanese-chipmaker-renesas-sp-drivers---report,Apple Insider,t,ddPWN0ayDftcr8MZ4VXbANCbWdeTM,appleinsider.com,1396435067996
81382,"Climate change boosts conflict risk, flood, hunger: UN",http://www.rappler.com/science-nature/earth-space/54294-climate-change-report-risks-increase,Rappler,t,d44ORDGMauX2oaMpNmhOwQOVfdUmM,www.rappler.com,1396435343957
81383,Calls for action as world faces fork in climate road,http://www.rappler.com/science-nature/environment/54347-climate-change-calls-for-action-ipcc,Rappler,t,d44ORDGMauX2oaMpNmhOwQOVfdUmM,www.rappler.com,1396435344187
81384,"Report Finds Climate Change Impacting Entire Planet, Raising Risk Of Disasters",http://www.newsroomamerica.com/story/414899/report_finds_climate_change_impacting_entire_planet_raising_risk_of_disasters.html,Newsroom America,t,d44ORDGMauX2oaMpNmhOwQOVfdUmM,www.newsroomamerica.com,1396435344499
81385,UN Report Highlights Impacts of Climate Change,http://www.the-scientist.com/\?articles.view/articleNo/39602/title/UN-Report-Highlights-Impacts-of-Climate-Change/,Scientist \(blog\),t,d44ORDGMauX2oaMpNmhOwQOVfdUmM,www.the-scientist.com,1396435344748
81386,Climate change imperatives shaping future paths for Asia as driver of world growth,http://www.vancouverdesi.com/business/climate-change-imperatives-shaping-future-paths-for-asia-as-driver-of-world-growth-2/736879/,Vancouver Desi,t,d44ORDGMauX2oaMpNmhOwQOVfdUmM,www.vancouverdesi.com,1396435345099
